"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"20271-38106","P","Kirby","Kirby Yates","Yates","6.578947368421052","38","5500","PIT@SDP","SDP","PIT","","","",""
"20271-79066","P","Anthony","Anthony Banda","Banda","20","1","5500","ARI@STL","ARI","STL","","","",""
"20271-38122","P","Jake","Jake Petricka","Petricka","5","10","5500","CLE@CWS","CWS","CLE","","","",""
"20271-12523","P","Jeremy","Jeremy Jeffress","Jeffress","3.6315789473684212","38","5500","BAL@TEX","TEX","BAL","","","",""
"20271-70897","P","Edubray","Edubray Ramos","Ramos","4.285714285714286","35","5500","ATL@PHI","PHI","ATL","","","",""
"20271-5362","P","Darren","Darren O'Day","O'Day","4.947368421052632","38","5500","BAL@TEX","BAL","TEX","","","",""
"20271-38135","P","Buddy","Buddy Boshers","Boshers","5.35","20","5500","MIN@OAK","MIN","OAK","","","",""
"20271-38141","P","Vidal","Vidal Nuno","Nuno","2.6666666666666665","12","5500","BAL@TEX","BAL","TEX","","","",""
"20271-73980","P","Jose M.","Jose M. Torres","Torres","5.454545454545454","44","5500","PIT@SDP","SDP","PIT","","","",""
"20271-5384","P","Shawn","Shawn Kelley","Kelley","4.090909090909091","22","5500","COL@WAS","WAS","COL","DL","Neck","",""
"20271-38158","P","Seth","Seth Maness","Maness","4.375","8","5500","KAN@BOS","KAN","BOS","","","",""
"20271-53523","P","Chris","Chris Beck","Beck","4.131578947368421","38","5500","CLE@CWS","CWS","CLE","","","",""
"20271-70932","P","Mauricio","Mauricio Cabrera","Cabrera","5","41","5500","ATL@PHI","ATL","PHI","","","",""
"20271-38172","P","Chris","Chris Heston","Heston","-2","3","5500","MIN@OAK","MIN","OAK","DL","Shoulder","",""
"20271-38174","P","Brandon","Brandon Maurer","Maurer","4.069767441860465","43","5500","KAN@BOS","KAN","BOS","","","",""
"20271-12575","P","Dillon","Dillon Gee","Gee","12.75","4","5500","MIN@OAK","MIN","OAK","","","",""
"20271-21793","P","Carter","Carter Capps","Capps","0","0","5500","PIT@SDP","SDP","PIT","","","",""
"20271-5411","P","Ryan","Ryan Madson","Madson","5.75","44","5500","COL@WAS","WAS","COL","","","",""
"20271-12581","P","Brandon","Brandon Kintzler","Kintzler","4.155555555555556","45","5500","MIN@OAK","MIN","OAK","","","",""
"20271-63781","P","Frankie","Frankie Montas","Montas","5.869565217391305","23","5500","MIN@OAK","OAK","MIN","","","",""
"20271-5415","P","Craig","Craig Breslow","Breslow","3.3","30","5500","MIN@OAK","MIN","OAK","","","",""
"20271-38185","P","Jose","Jose Ramirez","Ramirez","4.5777777777777775","45","5500","ATL@PHI","ATL","PHI","","","",""
"20271-38189","P","Michael","Michael Tonkin","Tonkin","5.333333333333333","9","5500","MIN@OAK","MIN","OAK","","","",""
"20271-53551","P","Sam","Sam Tuivailala","Tuivailala","6.333333333333333","18","5500","ARI@STL","STL","ARI","","","",""
"20271-12594","P","Jake","Jake McGee","McGee","5.116279069767442","43","5500","COL@WAS","COL","WAS","","","",""
"20271-38203","P","David","David Holmberg","Holmberg","5.964285714285714","28","5500","CLE@CWS","CWS","CLE","","","",""
"20271-13635","P","Brad","Brad Hand","Hand","7.1020408163265305","49","5500","PIT@SDP","SDP","PIT","","","",""
"20271-38215","P","Adam","Adam Morgan","Morgan","7.6","15","5500","ATL@PHI","PHI","ATL","","","",""
"20271-5469","P","Eric","Eric O'Flaherty","O'Flaherty","2.3636363636363638","22","5500","ATL@PHI","ATL","PHI","DTD","Shoulder","",""
"20271-5484","P","Blaine","Blaine Boyer","Boyer","6.368421052631579","19","5500","KAN@BOS","BOS","KAN","","","",""
"20271-79214","P","Ricardo","Ricardo Pinto","Pinto","5.8","10","5500","ATL@PHI","PHI","ATL","","","",""
"20271-23926","P","Tony","Tony Cingrani","Cingrani","4","25","5500","CIN@MIA","CIN","MIA","","","",""
"20271-62857","P","Tyler","Tyler Cravy","Cravy","6.2","20","5500","CHC@MIL","MIL","CHC","","","",""
"20271-38285","P","Zac","Zac Rosscup","Rosscup","6.666666666666667","3","5500","COL@WAS","COL","WAS","","","",""
"20271-13720","P","Juan","Juan Nicasio","Nicasio","4.94","50","5500","PIT@SDP","PIT","SDP","","","",""
"20271-38303","P","Andrew","Andrew Chafin","Chafin","4.760869565217392","46","5500","ARI@STL","ARI","STL","","","",""
"20271-38304","P","Archie","Archie Bradley","Bradley","7.815789473684211","38","5500","ARI@STL","ARI","STL","","","",""
"20271-61858","P","Raisel","Raisel Iglesias","Iglesias","7.5476190476190474","42","5500","CIN@MIA","CIN","MIA","","","",""
"20271-65959","P","Nefi","Nefi Ogando","Ogando","4.214285714285714","14","5500","CIN@MIA","CIN","MIA","DL","Shoulder","",""
"20271-13735","P","Buddy","Buddy Baumann","Baumann","4.25","4","5500","PIT@SDP","SDP","PIT","","","",""
"20271-65961","P","Alec","Alec Asher","Asher","10.19047619047619","21","5500","BAL@TEX","BAL","TEX","","","",""
"20271-57770","P","Alex","Alex Claudio","Claudio","4.956521739130435","46","5500","BAL@TEX","TEX","BAL","","","",""
"20271-65968","P","Silvino","Silvino Bracho","Bracho","4.777777777777778","9","5500","ARI@STL","ARI","STL","","","",""
"20271-5566","P","Brett","Brett Cecil","Cecil","3.68","50","5500","ARI@STL","STL","ARI","","","",""
"20271-40382","P","Luis","Luis Garcia","Garcia","5.351351351351352","37","5500","ATL@PHI","PHI","ATL","","","",""
"20271-5579","P","Chad","Chad Qualls","Qualls","3.1052631578947367","19","5500","COL@WAS","COL","WAS","","","",""
"20271-62924","P","Akeel","Akeel Morris","Morris","6.571428571428571","7","5500","ATL@PHI","ATL","PHI","","","",""
"20271-5586","P","Jim","Jim Johnson","Johnson","6.0476190476190474","42","5500","ATL@PHI","ATL","PHI","","","",""
"20271-5587","P","Matt","Matt Albers","Albers","6.594594594594595","37","5500","COL@WAS","WAS","COL","","","",""
"20271-5596","P","Doug","Doug Fister","Fister","11.428571428571429","7","5500","KAN@BOS","BOS","KAN","","","",""
"20271-52727","P","Jake","Jake Barrett","Barrett","7.125","8","5500","ARI@STL","ARI","STL","","","",""
"20271-52728","P","Michael","Michael Lorenzen","Lorenzen","5.829787234042553","47","5500","CIN@MIA","CIN","MIA","","","",""
"20271-53755","P","Hunter","Hunter Cervenka","Cervenka","14.5","2","5500","CIN@MIA","MIA","CIN","","","",""
"20271-52733","P","Scott","Scott Alexander","Alexander","7.0344827586206895","29","5500","KAN@BOS","KAN","BOS","","","",""
"20271-53765","P","Kyle","Kyle Crockett","Crockett","-0.3333333333333333","3","5500","CLE@CWS","CLE","CWS","","","",""
"20271-71190","P","Jose","Jose Leclerc","Leclerc","6.933333333333334","30","5500","BAL@TEX","TEX","BAL","","","",""
"20271-80409","P","Paolo","Paolo Espino","Espino","9.333333333333334","6","5500","CHC@MIL","MIL","CHC","","","",""
"20271-5658","P","Joakim","Joakim Soria","Soria","6","46","5500","KAN@BOS","KAN","BOS","","","",""
"20271-58913","P","Daniel","Daniel Coulombe","Coulombe","3.7674418604651163","43","5500","MIN@OAK","OAK","MIN","","","",""
"20271-5672","P","Zach","Zach Duke","Duke","-2","2","5500","ARI@STL","STL","ARI","","","",""
"20271-64044","P","Tyler","Tyler Duffey","Duffey","5.5675675675675675","37","5500","MIN@OAK","MIN","OAK","","","",""
"20271-23086","P","Justin","Justin Grimm","Grimm","5.142857142857143","35","5500","CHC@MIL","CHC","MIL","","","",""
"20271-64047","P","Brian","Brian Ellington","Ellington","3.4285714285714284","14","5500","CIN@MIA","MIA","CIN","","","",""
"20271-5680","P","Neftali","Neftali Feliz","Feliz","3.5714285714285716","42","5500","KAN@BOS","KAN","BOS","","","",""
"20271-12848","P","Hector","Hector Rondon","Rondon","5.27906976744186","43","5500","CHC@MIL","CHC","MIL","","","",""
"20271-5683","P","Oliver","Oliver Perez","Perez","3.6774193548387095","31","5500","COL@WAS","WAS","COL","","","",""
"20271-71218","P","Dylan","Dylan Floro","Floro","8.666666666666666","3","5500","CHC@MIL","CHC","MIL","","","",""
"20271-5688","P","Jered","Jered Weaver","Weaver","11.88888888888889","9","5500","PIT@SDP","SDP","PIT","DL","Hip","",""
"20271-12859","P","Al","Al Alburquerque","Alburquerque","4.090909090909091","11","5500","KAN@BOS","KAN","BOS","","","",""
"20271-12860","P","Zach","Zach Britton","Britton","4.411764705882353","17","5500","BAL@TEX","BAL","TEX","","","",""
"20271-80446","P","Drew","Drew Steckenrider","Steckenrider","5.818181818181818","11","5500","CIN@MIA","MIA","CIN","","","",""
"20271-80460","P","John","John Brebbia","Brebbia","5.333333333333333","21","5500","ARI@STL","STL","ARI","","","",""
"20271-80463","P","Jason","Jason Wheeler","Wheeler","0","2","5500","BAL@TEX","BAL","TEX","","","",""
"20271-81488","P","Jose","Jose Ruiz","Ruiz","6","1","5500","PIT@SDP","SDP","PIT","","","",""
"20271-81494","P","Kyle","Kyle Lloyd","Lloyd","6","1","5500","PIT@SDP","SDP","PIT","","","",""
"20271-5722","P","Brad","Brad Ziegler","Ziegler","2.3823529411764706","34","5500","CIN@MIA","MIA","CIN","DL","Back","",""
"20271-16991","P","Jean","Jean Machi","Machi","7.6","5","5500","CLE@CWS","CWS","CLE","","","",""
"20271-81507","P","Aaron","Aaron Bummer","Bummer","3","1","5500","CLE@CWS","CWS","CLE","","","",""
"20271-81510","P","Kyle","Kyle McGrath","McGrath","0","0","5500","PIT@SDP","SDP","PIT","","","",""
"20271-17000","P","Rob","Rob Scahill","Scahill","3.888888888888889","18","5500","CHC@MIL","MIL","CHC","","","",""
"20271-81512","P","Jesen","Jesen Therrien","Therrien","0","0","5500","ATL@PHI","PHI","ATL","","","",""
"20271-5752","P","Junichi","Junichi Tazawa","Tazawa","3.5483870967741935","31","5500","CIN@MIA","MIA","CIN","","","",""
"20271-12920","P","Randall","Randall Delgado","Delgado","11.5","26","5500","ARI@STL","ARI","STL","DL","Elbow","",""
"20271-17016","P","J.J.","J.J. Hoover","Hoover","4.583333333333333","36","5500","ARI@STL","ARI","STL","","","",""
"20271-52856","P","Jose","Jose Valdez","Valdez","6","8","5500","PIT@SDP","SDP","PIT","","","",""
"20271-17017","P","Sean","Sean Gilmartin","Gilmartin","3.5","2","5500","ARI@STL","STL","ARI","","","",""
"20271-17018","P","Robbie","Robbie Ross Jr.","Ross Jr.","4.125","8","5500","KAN@BOS","BOS","KAN","DL","Elbow","",""
"20271-70271","P","Carlos","Carlos Estevez","Estevez","4.611111111111111","18","5500","COL@WAS","COL","WAS","","","",""
"20271-12927","P","Jacob","Jacob Turner","Turner","7.555555555555555","18","5500","COL@WAS","WAS","COL","","","",""
"20271-12929","P","Jordan","Jordan Lyles","Lyles","3.9696969696969697","33","5500","COL@WAS","COL","WAS","","","",""
"20271-52865","P","Corey","Corey Knebel","Knebel","7.583333333333333","48","5500","CHC@MIL","MIL","CHC","","","",""
"20271-17026","P","Heath","Heath Hembree","Hembree","5.177777777777778","45","5500","KAN@BOS","BOS","KAN","","","",""
"20271-42626","P","Brian","Brian Flynn","Flynn","7.111111111111111","36","5500","KAN@BOS","KAN","BOS","","","",""
"20271-62087","P","Miguel","Miguel Castro","Castro","5.2","20","5500","BAL@TEX","BAL","TEX","","","",""
"20271-17036","P","Dan","Dan Otero","Otero","4.457142857142857","35","5500","CLE@CWS","CLE","CWS","","","",""
"20271-17037","P","Trevor","Trevor Rosenthal","Rosenthal","6.627906976744186","43","5500","ARI@STL","STL","ARI","","","",""
"20271-52879","P","Ryan","Ryan Dull","Dull","4.473684210526316","19","5500","MIN@OAK","OAK","MIN","","","",""
"20271-12944","P","Simon","Simon Castro","Castro","6.5","4","5500","MIN@OAK","OAK","MIN","","","",""
"20271-73363","P","Felix","Felix Pena","Pena","6.9","10","5500","CHC@MIL","CHC","MIL","","","",""
"20271-73362","P","Rob","Rob Zastryzny","Zastryzny","6","1","5500","CHC@MIL","CHC","MIL","","","",""
"20271-52893","P","Jason","Jason Hursh","Hursh","4.571428571428571","7","5500","ATL@PHI","ATL","PHI","","","",""
"20271-17054","P","Cody","Cody Allen","Allen","5.976190476190476","42","5500","CLE@CWS","CLE","CWS","","","",""
"20271-17065","P","Blake","Blake Treinen","Treinen","4.0227272727272725","44","5500","MIN@OAK","OAK","MIN","","","",""
"20271-80567","P","Nik","Nik Turley","Turley","-0.6666666666666666","3","5500","MIN@OAK","MIN","OAK","","","",""
"20271-80571","P","Phil","Phil Maton","Maton","5.571428571428571","21","5500","PIT@SDP","SDP","PIT","","","",""
"20271-80570","P","Jimmy","Jimmy Yacabonis","Yacabonis","3.5","4","5500","BAL@TEX","BAL","TEX","","","",""
"20271-53953","P","Keone","Keone Kela","Kela","7.0625","32","5500","BAL@TEX","TEX","BAL","","","",""
"20271-5829","P","Matt","Matt Belisle","Belisle","3.7674418604651163","43","5500","MIN@OAK","MIN","OAK","","","",""
"20271-17094","P","Jake","Jake Diekman","Diekman","4.545454545454546","66","5500","BAL@TEX","TEX","BAL","DL","Abdomen","",""
"20271-80582","P","Brandon","Brandon Woodruff","Woodruff","0","0","5500","CHC@MIL","MIL","CHC","","","",""
"20271-5834","P","Joaquin","Joaquin Benoit","Benoit","4.636363636363637","44","5500","ATL@PHI","PHI","ATL","","","",""
"20271-54989","P","Odrisamer","Odrisamer Despaigne","Despaigne","7","2","5500","CIN@MIA","MIA","CIN","","","",""
"20271-17103","P","Sam","Sam Freeman","Freeman","5.967741935483871","31","5500","ATL@PHI","ATL","PHI","","","",""
"20271-17109","P","Oliver","Oliver Drake","Drake","4.553191489361702","47","5500","CHC@MIL","MIL","CHC","","","",""
"20271-17112","P","Tyler","Tyler Thornburg","Thornburg","7.029850746268656","67","5500","KAN@BOS","BOS","KAN","DL","Shoulder","",""
"20271-21210","P","Mychal","Mychal Givens","Givens","7.363636363636363","44","5500","BAL@TEX","BAL","TEX","","","",""
"20271-21211","P","Mike","Mike Wright","Wright","9.166666666666666","6","5500","BAL@TEX","BAL","TEX","","","",""
"20271-14049","P","Bryan","Bryan Shaw","Shaw","4.918367346938775","49","5500","CLE@CWS","CLE","CWS","","","",""
"20271-17123","P","Chris","Chris Rusin","Rusin","6.861111111111111","36","5500","COL@WAS","COL","WAS","","","",""
"20271-53990","P","Shawn","Shawn Armstrong","Armstrong","5.294117647058823","17","5500","CLE@CWS","CLE","CWS","","","",""
"20271-13031","P","Rubby","Rubby De La Rosa","De La Rosa","5.125","8","5500","ARI@STL","ARI","STL","","","",""
"20271-17133","P","A.J.","A.J. Schugel","Schugel","6.857142857142857","7","5500","PIT@SDP","PIT","SDP","","","",""
"20271-17146","P","Kevin","Kevin Siegrist","Siegrist","4.297297297297297","37","5500","ARI@STL","STL","ARI","","","",""
"20271-71421","P","Donnie","Donnie Hart","Hart","4.166666666666667","36","5500","BAL@TEX","BAL","TEX","","","",""
"20271-5892","P","Bartolo","Bartolo Colon","Colon","12.333333333333334","15","5500","MIN@OAK","MIN","OAK","","","",""
"20271-13068","P","Danny","Danny Farquhar","Farquhar","4.54054054054054","37","5500","CLE@CWS","CWS","CLE","","","",""
"20271-68370","P","Tony","Tony Barnette","Barnette","5.296296296296297","27","5500","BAL@TEX","TEX","BAL","","","",""
"20271-13078","P","Brad","Brad Brach","Brach","5.604651162790698","43","5500","BAL@TEX","BAL","TEX","","","",""
"20271-53017","P","Sammy","Sammy Solis","Solis","0.4","10","5500","COL@WAS","WAS","COL","","","",""
"20271-53021","P","Nick","Nick Wittgren","Wittgren","5.473684210526316","38","5500","CIN@MIA","MIA","CIN","DL","Elbow","",""
"20271-53025","P","Logan","Logan Verrett","Verrett","14","4","5500","BAL@TEX","BAL","TEX","","","",""
"20271-53045","P","Scott","Scott Oberg","Oberg","3.4782608695652173","46","5500","COL@WAS","COL","WAS","","","",""
"20271-13116","P","Jeff","Jeff Locke","Locke","12.428571428571429","7","5500","CIN@MIA","MIA","CIN","","","",""
"20271-14143","P","Jared","Jared Hughes","Hughes","4.295454545454546","44","5500","CHC@MIL","MIL","CHC","","","",""
"20271-5967","P","Jason","Jason Grilli","Grilli","3.878787878787879","33","5500","BAL@TEX","TEX","BAL","","","",""
"20271-62297","P","Tyler","Tyler Olson","Olson","3","2","5500","CLE@CWS","CLE","CWS","","","",""
"20271-68458","P","Seung Hwan","Seung Hwan Oh","Oh","4.9772727272727275","44","5500","ARI@STL","STL","ARI","","","",""
"20271-70510","P","Zach","Zach Neal","Neal","5.833333333333333","6","5500","MIN@OAK","OAK","MIN","","","",""
"20271-68469","P","Adam","Adam Plutko","Plutko","5.5","2","5500","CLE@CWS","CLE","CWS","","","",""
"20271-13173","P","Josh","Josh Collmenter","Collmenter","4.909090909090909","11","5500","ATL@PHI","ATL","PHI","","","",""
"20271-15225","P","Liam","Liam Hendriks","Hendriks","5.066666666666666","45","5500","MIN@OAK","OAK","MIN","","","",""
"20271-6010","P","Kyle","Kyle Kendrick","Kendrick","-1","2","5500","KAN@BOS","BOS","KAN","","","",""
"20271-68474","P","Josh","Josh Hader","Hader","8.076923076923077","13","5500","CHC@MIL","MIL","CHC","","","",""
"20271-11132","P","Travis","Travis Wood","Wood","5.689655172413793","29","5500","PIT@SDP","SDP","PIT","","","",""
"20271-68476","P","Taylor","Taylor Rogers","Rogers","4.488888888888889","45","5500","MIN@OAK","MIN","OAK","","","",""
"20271-68480","P","Jake","Jake Thompson","Thompson","11.25","4","5500","ATL@PHI","PHI","ATL","","","",""
"20271-6018","P","Wade","Wade LeBlanc","LeBlanc","5.605263157894737","38","5500","PIT@SDP","PIT","SDP","","","",""
"20271-13192","P","Tony","Tony Watson","Watson","4.608695652173913","46","5500","PIT@SDP","PIT","SDP","","","",""
"20271-80787","P","Austin","Austin Maddox","Maddox","5.666666666666667","3","5500","KAN@BOS","BOS","KAN","","","",""
"20271-12180","P","Blake","Blake Wood","Wood","5.534883720930233","43","5500","CIN@MIA","CIN","MIA","","","",""
"20271-80790","P","Michael","Michael Brady","Brady","7.428571428571429","7","5500","MIN@OAK","OAK","MIN","","","",""
"20271-6052","P","Dustin","Dustin McGowan","McGowan","6.775","40","5500","CIN@MIA","MIA","CIN","","","",""
"20271-12198","P","Drew","Drew Storen","Storen","4.613636363636363","44","5500","CIN@MIA","CIN","MIA","","","",""
"20271-6057","P","Andrew","Andrew Miller","Miller","8.363636363636363","44","5500","CLE@CWS","CLE","CWS","","","",""
"20271-52146","P","Carl","Carl Edwards Jr.","Edwards Jr.","6.1521739130434785","46","5500","CHC@MIL","CHC","MIL","","","",""
"20271-68530","P","Jarlin","Jarlin Garcia","Garcia","3.159090909090909","44","5500","CIN@MIA","MIA","CIN","","","",""
"20271-70578","P","Cody","Cody Reed","Reed","9","7","5500","CIN@MIA","CIN","MIA","","","",""
"20271-52148","P","Pierce","Pierce Johnson","Johnson","9","1","5500","CHC@MIL","CHC","MIL","","","",""
"20271-52152","P","Robert","Robert Stephenson","Stephenson","7.1875","16","5500","CIN@MIA","CIN","MIA","","","",""
"20271-70585","P","Richard","Richard Bleier","Bleier","5.433333333333334","30","5500","BAL@TEX","BAL","TEX","","","",""
"20271-13241","P","Miguel","Miguel Socolovich","Socolovich","2.933333333333333","15","5500","ARI@STL","STL","ARI","","","",""
"20271-68540","P","Rookie","Rookie Davis","Davis","12","5","5500","CIN@MIA","CIN","MIA","","","",""
"20271-64446","P","Kyle","Kyle Barraclough","Barraclough","5.574468085106383","47","5500","CIN@MIA","MIA","CIN","DL","Shoulder","",""
"20271-68543","P","Dillon","Dillon Overton","Overton","5.1","10","5500","PIT@SDP","SDP","PIT","","","",""
"20271-6081","P","Pat","Pat Neshek","Neshek","6.023255813953488","43","5500","COL@WAS","COL","WAS","","","",""
"20271-52163","P","Miguel","Miguel Almonte","Almonte","-1.5","2","5500","KAN@BOS","KAN","BOS","","","",""
"20271-13258","P","Wily","Wily Peralta","Peralta","11.368421052631579","19","5500","CHC@MIL","MIL","CHC","","","",""
"20271-5074","P","Tyler","Tyler Clippard","Clippard","4.2727272727272725","44","5500","CLE@CWS","CWS","CLE","","","",""
"20271-68564","P","Erick","Erick Fedde","Fedde","0","0","5500","COL@WAS","WAS","COL","","","",""
"20271-71636","P","Koda","Koda Glover","Glover","3.3043478260869565","23","5500","COL@WAS","WAS","COL","DL","Back","",""
"20271-52184","P","Matt","Matt Wisler","Wisler","4.333333333333333","9","5500","ATL@PHI","ATL","PHI","","","",""
"20271-62426","P","Josh","Josh Smith","Smith","3.9473684210526314","19","5500","MIN@OAK","OAK","MIN","","","",""
"20271-6107","P","Glen","Glen Perkins","Perkins","4.5","2","5500","MIN@OAK","MIN","OAK","DL","Shoulder","",""
"20271-52192","P","Luke","Luke Jackson","Jackson","4.555555555555555","27","5500","ATL@PHI","ATL","PHI","","","",""
"20271-12257","P","Adam","Adam Ottavino","Ottavino","4.2439024390243905","41","5500","COL@WAS","COL","WAS","","","",""
"20271-5091","P","Francisco","Francisco Rodriguez","Rodriguez","3.25","28","5500","COL@WAS","WAS","COL","","","",""
"20271-70629","P","Jacob","Jacob Barnes","Barnes","4.9787234042553195","47","5500","CHC@MIL","MIL","CHC","","","",""
"20271-15336","P","Kelvin","Kelvin Herrera","Herrera","4.704545454545454","44","5500","KAN@BOS","KAN","BOS","","","",""
"20271-5097","P","Mike","Mike Pelfrey","Pelfrey","16.31578947368421","19","5500","CLE@CWS","CWS","CLE","","","",""
"20271-62444","P","Matt","Matt Grace","Grace","4.208333333333333","24","5500","COL@WAS","WAS","COL","","","",""
"20271-12948","OF","Bryce","Bryce Harper","Harper","15.648912512737772","92","5000","COL@WAS","WAS","COL","","","",""
"20271-12968","1B","Paul","Paul Goldschmidt","Goldschmidt","14.408823050704656","102","4700","ARI@STL","ARI","STL","","","",""
"20271-12302","OF","Giancarlo","Giancarlo Stanton","Stanton","13.220999755859374","100","4600","CIN@MIA","MIA","CIN","","","",""
"20271-12940","1B","Anthony","Anthony Rizzo","Rizzo","12.387254901960784","102","4600","CHC@MIL","CHC","MIL","","","",""
"20271-13540","OF","J.D.","J.D. Martinez","Martinez","13.228124618530273","64","4300","ARI@STL","ARI","STL","","","",""
"20271-13719","3B","Nolan","Nolan Arenado","Arenado","13.349505433941832","101","4200","COL@WAS","COL","WAS","","","",""
"20271-13229","OF","Charlie","Charlie Blackmon","Blackmon","14.189216164981618","102","4200","COL@WAS","COL","WAS","","","",""
"20271-39151","OF","Mookie","Mookie Betts","Betts","12.75","100","4100","KAN@BOS","BOS","KAN","","","",""
"20271-65881","SS","Trea","Trea Turner","Turner","13.58235258214614","68","4100","COL@WAS","WAS","COL","DL","Wrist","",""
"20271-5094","2B","Daniel","Daniel Murphy","Murphy","13.052688434559812","93","4100","COL@WAS","WAS","COL","","","",""
"20271-21609","OF","Christian","Christian Yelich","Yelich","11.17755126953125","98","4000","CIN@MIA","MIA","CIN","","","",""
"20271-5434","OF","Ryan","Ryan Braun","Braun","12.107843137254902","51","4000","CHC@MIL","MIL","CHC","","","",""
"20271-16952","SS","Francisco","Francisco Lindor","Lindor","10.628282335069445","99","4000","CLE@CWS","CLE","CWS","","","",""
"20271-14038","OF","Khris","Khris Davis","Davis","11.904950736772896","101","4000","MIN@OAK","OAK","MIN","","","",""
"20271-11334","3B","Freddie","Freddie Freeman","Freeman","15.036841676946272","57","3900","ATL@PHI","ATL","PHI","","","",""
"20271-5456","OF","Andrew","Andrew McCutchen","McCutchen","11.990999755859375","100","3900","PIT@SDP","PIT","SDP","","","",""
"20271-38571","3B","Travis","Travis Shaw","Shaw","13.315217391304348","92","3900","CHC@MIL","MIL","CHC","","","",""
"20271-17086","OF","Marcell","Marcell Ozuna","Ozuna","11.961385896890471","101","3900","CIN@MIA","MIA","CIN","","","",""
"20271-5832","3B","Adrian","Adrian Beltre","Beltre","11.922449228714923","49","3900","BAL@TEX","TEX","BAL","","","",""
"20271-52147","3B","Kris","Kris Bryant","Bryant","11.859375","96","3900","CHC@MIL","CHC","MIL","","","",""
"20271-11322","3B","Mike","Mike Moustakas","Moustakas","11.838043212890625","92","3800","KAN@BOS","KAN","BOS","","","",""
"20271-6273","OF","Michael","Michael Brantley","Brantley","10.94250030517578","80","3800","CLE@CWS","CLE","CWS","","","",""
"20271-5262","OF","Adam","Adam Jones","Jones","10.205263157894738","95","3800","BAL@TEX","BAL","TEX","","","",""
"20271-38196","3B","Jake","Jake Lamb","Lamb","12.902041065449618","98","3800","ARI@STL","ARI","STL","DTD","Upper body","",""
"20271-5562","1B","Edwin","Edwin Encarnacion","Encarnacion","11.453535600142045","99","3800","CLE@CWS","CLE","CWS","","","",""
"20271-16951","3B","Anthony","Anthony Rendon","Rendon","12.935483870967742","93","3800","COL@WAS","WAS","COL","","","",""
"20271-12970","OF","A.J.","A.J. Pollock","Pollock","11.56140350877193","57","3800","ARI@STL","ARI","STL","","","",""
"20271-5488","1B","Joey","Joey Votto","Votto","13.052427421495752","103","3700","CIN@MIA","CIN","MIA","","","",""
"20271-16947","2B","Jonathan","Jonathan Schoop","Schoop","11.739000244140625","100","3700","BAL@TEX","BAL","TEX","","","",""
"20271-12928","1B","Eric","Eric Hosmer","Hosmer","11.055445302831064","101","3700","KAN@BOS","KAN","BOS","","","",""
"20271-12935","2B","Dee","Dee Gordon","Gordon","10.263636117029671","99","3700","CIN@MIA","MIA","CIN","","","",""
"20271-13096","2B","Brian","Brian Dozier","Dozier","11.162766476894946","94","3700","MIN@OAK","MIN","OAK","","","",""
"20271-13152","1B","Matt","Matt Carpenter","Carpenter","10.665979129751934","97","3700","ARI@STL","STL","ARI","","","",""
"20271-5062","1B","Ryan","Ryan Zimmerman","Zimmerman","12.261538998111265","91","3700","COL@WAS","WAS","COL","","","",""
"20271-13368","OF","Billy","Billy Hamilton","Hamilton","10.909473941200657","95","3600","CIN@MIA","CIN","MIA","","","",""
"20271-38976","2B","Jose","Jose Ramirez","Ramirez","12.41699951171875","100","3600","CLE@CWS","CLE","CWS","","","",""
"20271-13487","OF","Tommy","Tommy Pham","Pham","12.686486321526605","74","3600","ARI@STL","STL","ARI","","","",""
"20271-12505","3B","Eduardo","Eduardo Nunez","Nunez","9.881818498883929","77","3600","KAN@BOS","BOS","KAN","","","",""
"20271-38117","OF","Adam","Adam Duvall","Duvall","11.486868193655303","99","3600","CIN@MIA","CIN","MIA","","","",""
"20271-16950","3B","Miguel","Miguel Sano","Sano","12.017021016871675","94","3600","MIN@OAK","MIN","OAK","","","",""
"20271-13929","3B","Manny","Manny Machado","Machado","10.1103094041962","97","3600","BAL@TEX","BAL","TEX","","","",""
"20271-54952","OF","Aaron","Aaron Altherr","Altherr","11.096296145592207","81","3600","ATL@PHI","PHI","ATL","","","",""
"20271-53994","1B","Josh","Josh Bell","Bell","9.751960903990502","102","3600","PIT@SDP","PIT","SDP","","","",""
"20271-70562","2B","Whit","Whit Merrifield","Merrifield","11.034524100167411","84","3600","KAN@BOS","KAN","BOS","","","",""
"20271-11338","SS","Zack","Zack Cozart","Cozart","11.8697365208676","76","3500","CIN@MIA","CIN","MIA","DTD","Quadriceps","",""
"20271-5222","OF","Shin-soo","Shin-soo Choo","Choo","11.098912778108016","92","3500","BAL@TEX","TEX","BAL","","","",""
"20271-13423","OF","Starling","Starling Marte","Marte","10.543478260869565","23","3500","PIT@SDP","PIT","SDP","","","",""
"20271-60630","OF","Bradley","Bradley Zimmer","Zimmer","9.699999612475198","63","3500","CLE@CWS","CLE","CWS","","","",""
"20271-5366","2B","Dustin","Dustin Pedroia","Pedroia","10.214117790670956","85","3500","KAN@BOS","BOS","KAN","","","",""
"20271-12585","OF","Mark","Mark Trumbo","Trumbo","9.601961023667279","102","3500","BAL@TEX","BAL","TEX","","","",""
