"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Probable Pitcher","Batting Order"
"20170-5857","OF","Jay","Jay Bruce","Bruce","11.980899425035112","89","3200","OAK@NYM","NYM","OAK","","","",""
"20170-70562","2B","Whit","Whit Merrifield","Merrifield","10.669620562203322","79","3200","CWS@KAN","KAN","CWS","","","",""
"20170-5086","OF","Seth","Seth Smith","Smith","8.791303993999094","69","3200","HOU@BAL","BAL","HOU","","","",""
"20170-79847","OF","Jose","Jose Osuna","Osuna","5.784848299893466","66","3200","PIT@COL","PIT","COL","","","",""
"20170-12310","1B","Carlos","Carlos Santana","Santana","10.241758241758241","91","3100","TOR@CLE","CLE","TOR","","","",""
"20170-5222","OF","Shin-soo","Shin-soo Choo","Choo","11.121838799838361","87","3100","TEX@TAM","TEX","TAM","","","",""
"20170-21633","3B","Eugenio","Eugenio Suarez","Suarez","10.121052631578948","95","3100","MIA@CIN","CIN","MIA","","","",""
"20170-12434","OF","Lorenzo","Lorenzo Cain","Cain","9.918279832409274","93","3100","CWS@KAN","KAN","CWS","","","",""
"20170-73879","SS","Pat","Pat Valaika","Valaika","5.262499809265137","64","3100","PIT@COL","COL","PIT","","","",""
"20170-5310","OF","Rajai","Rajai Davis","Davis","7.718181659648945","77","3100","OAK@NYM","OAK","NYM","","","",""
"20170-12564","C","Chris","Chris Stewart","Stewart","3.9038461538461537","26","3100","PIT@COL","PIT","COL","","","",""
"20170-5493","C","Ryan","Ryan Hanigan","Hanigan","6.89047604515439","21","3100","PIT@COL","COL","PIT","","","",""
"20170-5590","1B","Mike","Mike Napoli","Napoli","9.332099066840279","81","3100","TEX@TAM","TEX","TAM","","","",""
"20170-52732","OF","Jorge","Jorge Bonifacio","Bonifacio","9.0148645349451","74","3100","CWS@KAN","KAN","CWS","","","",""
"20170-5831","OF","Carlos","Carlos Beltran","Beltran","8.979268143816691","82","3100","HOU@BAL","HOU","BAL","","","",""
"20170-13266","C","Salvador","Salvador Perez","Perez","10.396591186523438","88","3100","CWS@KAN","KAN","CWS","","","",""
"20170-54307","C","Elias","Elias Diaz","Diaz","6.293333435058594","30","3000","PIT@COL","PIT","COL","","","",""
"20170-13354","2B","Cesar","Cesar Hernandez","Hernandez","10.11111111111111","63","3000","MIL@PHI","PHI","MIL","","","",""
"20170-5190","C","Victor","Victor Martinez","Martinez","8.581012967266615","79","3000","DET@MIN","DET","MIN","","","",""
"20170-21582","SS","Cristhian","Cristhian Adames","Adames","0.5166666507720947","12","3000","PIT@COL","COL","PIT","","","",""
"20170-5211","OF","Carlos","Carlos Gomez","Gomez","10.380597014925373","67","3000","TEX@TAM","TEX","TAM","","","",""
"20170-6276","2B","Neil","Neil Walker","Walker","10.441666666666666","60","3000","OAK@NYM","NYM","OAK","DL","Hamstring","",""
"20170-53401","OF","Trey","Trey Mancini","Mancini","9.783132530120483","83","3000","HOU@BAL","BAL","HOU","","","",""
"20170-39087","1B","Kennys","Kennys Vargas","Vargas","8.915999755859374","50","3000","DET@MIN","MIN","DET","","","",""
"20170-13520","2B","Phil","Phil Gosselin","Gosselin","1.5571428026471819","28","3000","PIT@COL","PIT","COL","","","",""
"20170-38127","C","Tony","Tony Wolters","Wolters","6.340624809265137","64","3000","PIT@COL","COL","PIT","","","",""
"20170-5393","OF","Melky","Melky Cabrera","Cabrera","10.246154114440246","91","3000","CWS@KAN","CWS","KAN","","","",""
"20170-52885","C","Dustin","Dustin Garneau","Garneau","5.636363636363637","22","3000","PIT@COL","COL","PIT","","","",""
"20170-17167","2B","Brad","Brad Miller","Miller","8.779245052697524","53","3000","TEX@TAM","TAM","TEX","","","",""
"20170-6005","OF","Matt","Matt Joyce","Joyce","8.941379590966235","87","3000","OAK@NYM","OAK","NYM","","","",""
"20170-68522","3B","Alex","Alex Bregman","Bregman","9.029347958772078","92","3000","HOU@BAL","HOU","BAL","","","",""
"20170-52153","OF","David","David Dahl","Dahl","9.942857530381945","63","3000","PIT@COL","COL","PIT","","","",""
"20170-52157","C","Tom","Tom Murphy","Murphy","2.3375000953674316","8","3000","PIT@COL","COL","PIT","","","",""
"20170-13259","1B","Tommy","Tommy Joseph","Joseph","8.896666802300347","90","3000","MIL@PHI","PHI","MIL","","","",""
"20170-80847","OF","Mike","Mike Tauchman","Tauchman","2.642857142857143","7","3000","PIT@COL","COL","PIT","","","",""
"20170-52193","OF","Nick","Nick Williams","Williams","10.766666836208767","18","3000","MIL@PHI","PHI","MIL","","","",""
"20170-13286","2B","Scooter","Scooter Gennett","Gennett","10.07530834056713","81","3000","MIA@CIN","CIN","MIA","","","",""
"20170-5189","OF","Josh","Josh Reddick","Reddick","10.701204966349774","83","2900","HOU@BAL","HOU","BAL","","","",""
"20170-5221","2B","Asdrubal","Asdrubal Cabrera","Cabrera","9.231944613986546","72","2900","OAK@NYM","NYM","OAK","","","",""
"20170-13430","2B","Jonathan","Jonathan Villar","Villar","8.980247214988426","81","2900","MIL@PHI","MIL","PHI","","","",""
"20170-60672","SS","Tim","Tim Anderson","Anderson","7.754762195405506","84","2900","CWS@KAN","CWS","KAN","","","",""
"20170-21875","OF","Max","Max Kepler","Kepler","9.155555555555555","90","2900","DET@MIN","MIN","DET","","","",""
"20170-21890","SS","Orlando","Orlando Arcia","Arcia","7.965263286389803","95","2900","MIL@PHI","MIL","PHI","","","",""
"20170-38319","OF","Odubel","Odubel Herrera","Herrera","8.920652306598166","92","2900","MIL@PHI","PHI","MIL","","","",""
"20170-13892","OF","Hernan","Hernan Perez","Perez","8.054945054945055","91","2900","MIL@PHI","MIL","PHI","","","",""
"20170-72264","OF","Max","Max Moroff","Moroff","3.7296295166015625","27","2900","PIT@COL","PIT","COL","","","",""
"20170-12935","2B","Dee","Dee Gordon","Gordon","10.001075006300404","93","2900","MIA@CIN","MIA","CIN","","","",""
"20170-13014","SS","Alexi","Alexi Amarista","Amarista","4.579661223847987","59","2900","PIT@COL","COL","PIT","","","",""
"20170-13102","SS","Freddy","Freddy Galvis","Galvis","8.790526058799342","95","2900","MIL@PHI","PHI","MIL","","","",""
"20170-12495","C","Welington","Welington Castillo","Castillo","8.62142835344587","56","2800","HOU@BAL","BAL","HOU","","","",""
"20170-5445","SS","Alcides","Alcides Escobar","Escobar","6.654166539510091","96","2800","CWS@KAN","KAN","CWS","","","",""
"20170-5532","OF","Steve","Steve Pearce","Pearce","7.822641624594635","53","2800","TOR@CLE","TOR","CLE","","","",""
"20170-17015","C","Evan","Evan Gattis","Gattis","10.738982637049789","59","2800","HOU@BAL","HOU","BAL","","","",""
"20170-12925","2B","Jason","Jason Kipnis","Kipnis","9.066667036576705","66","2800","TOR@CLE","CLE","TOR","DL","Hamstring","",""
"20170-13961","OF","Kevin","Kevin Kiermaier","Kiermaier","9.451612903225806","62","2800","TEX@TAM","TAM","TEX","DL","Hip","",""
"20170-17139","C","J.T.","J.T. Realmuto","Realmuto","10.045679163049769","81","2800","MIA@CIN","MIA","CIN","","","",""
"20170-6029","2B","Jed","Jed Lowrie","Lowrie","9.465217258619225","92","2800","OAK@NYM","OAK","NYM","","","",""
"20170-38842","OF","Mallex","Mallex Smith","Smith","9.400000283884447","43","2800","TEX@TAM","TAM","TEX","","","",""
"20170-38868","OF","Mikie","Mikie Mahtook","Mahtook","6.605172519026132","58","2800","DET@MIN","DET","MIN","","","",""
"20170-6130","SS","Jose","Jose Reyes","Reyes","8.694565482761549","92","2800","OAK@NYM","NYM","OAK","","","",""
"20170-13378","OF","Leury","Leury Garcia","Garcia","8.814285823277064","56","2700","CWS@KAN","CWS","KAN","DL","Finger","",""
"20170-5243","C","Brian","Brian McCann","McCann","10.588709677419354","62","2700","HOU@BAL","HOU","BAL","","","",""
"20170-38040","OF","Eddie","Eddie Rosario","Rosario","8.101136641068893","88","2700","DET@MIN","MIN","DET","","","",""
"20170-39086","OF","Byron","Byron Buxton","Buxton","6.773809523809524","84","2700","DET@MIN","MIN","DET","DL","Groin","",""
"20170-5299","C","Russell","Russell Martin","Martin","8.951514966560133","66","2700","TOR@CLE","TOR","CLE","","","",""
"20170-53476","OF","Scott","Scott Schebler","Schebler","9.64731195921539","93","2700","MIA@CIN","CIN","MIA","","","",""
"20170-5359","SS","Elvis","Elvis Andrus","Andrus","11.732257801999328","93","2700","TEX@TAM","TEX","TAM","","","",""
"20170-12584","OF","Alex","Alex Presley","Presley","7.446666463216146","30","2700","DET@MIN","DET","MIN","","","",""
"20170-12593","2B","Eric","Eric Sogard","Sogard","9.540908813476562","44","2700","MIL@PHI","MIL","PHI","","","",""
"20170-79212","C","Andrew","Andrew Knapp","Knapp","8.013636502352627","44","2700","MIL@PHI","PHI","MIL","","","",""
"20170-38326","OF","Nomar","Nomar Mazara","Mazara","9.682954268022018","88","2700","TEX@TAM","TEX","TAM","","","",""
"20170-5591","OF","Howie","Howie Kendrick","Kendrick","10.485714285714286","35","2700","MIL@PHI","PHI","MIL","","","",""
"20170-12965","3B","Matt","Matt Davidson","Davidson","8.937179174178686","78","2700","CWS@KAN","CWS","KAN","","","",""
"20170-10977","OF","Austin","Austin Jackson","Jackson","7.808107943148227","37","2700","TOR@CLE","CLE","TOR","DL","Quadriceps","",""
"20170-13099","C","Travis","Travis d'Arnaud","d'Arnaud","8.138333129882813","60","2700","OAK@NYM","NYM","OAK","","","",""
"20170-71466","3B","Ryon","Ryon Healy","Healy","9.446738865064537","92","2700","OAK@NYM","OAK","NYM","DTD","Head","",""
"20170-12123","C","Wilson","Wilson Ramos","Ramos","9.692856924874443","14","2700","TEX@TAM","TAM","TEX","","","",""
"20170-13209","C","Manny","Manny Pina","Pina","8.496721111360143","61","2700","MIL@PHI","MIL","PHI","","","",""
"20170-13239","SS","Eduardo","Eduardo Escobar","Escobar","7.9942025447237315","69","2700","DET@MIN","MIN","DET","","","",""
"20170-11326","SS","Tim","Tim Beckham","Beckham","8.41875","80","2600","TEX@TAM","TAM","TEX","","","",""
"20170-21584","2B","Rougned","Rougned Odor","Odor","8.748453356556057","97","2600","TEX@TAM","TEX","TAM","","","",""
"20170-11349","SS","Ruben","Ruben Tejada","Tejada","5.387096774193548","31","2600","HOU@BAL","BAL","HOU","","","",""
"20170-13473","C","Caleb","Caleb Joseph","Joseph","6.56181807084517","55","2600","HOU@BAL","BAL","HOU","","","",""
"20170-60630","OF","Bradley","Bradley Zimmer","Zimmer","8.633333440412555","57","2600","TOR@CLE","CLE","TOR","","","",""
"20170-5399","3B","Martin","Martin Prado","Prado","6.800000164959882","37","2600","MIA@CIN","MIA","CIN","DL","Knee","",""
"20170-13593","OF","Keon","Keon Broxton","Broxton","9.33478247601053","92","2600","MIL@PHI","MIL","PHI","","","",""
"20170-13638","3B","Wilmer","Wilmer Flores","Flores","7.36216199720228","74","2600","OAK@NYM","NYM","OAK","","","",""
"20170-21874","SS","Jorge","Jorge Polanco","Polanco","7.67837854333826","74","2600","DET@MIN","MIN","DET","","","",""
"20170-12919","SS","Jose","Jose Iglesias","Iglesias","7.469999694824219","80","2600","DET@MIN","DET","MIN","","","",""
"20170-5079","SS","Troy","Troy Tulowitzki","Tulowitzki","7.339344462410349","61","2600","TOR@CLE","TOR","CLE","DTD","Groin","",""
"20170-12311","OF","Daniel","Daniel Nava","Nava","5.955384709284856","65","2500","MIL@PHI","PHI","MIL","DTD","Hamstring","",""
"20170-13422","OF","Jake","Jake Marisnick","Marisnick","7.171428571428572","70","2500","HOU@BAL","HOU","BAL","","","",""
"20170-61553","2B","Yoan","Yoan Moncada","Moncada","9.666666666666666","3","2500","CWS@KAN","CWS","KAN","","","",""
"20170-38016","1B","Jesus","Jesus Aguilar","Aguilar","6.326136502352628","88","2500","MIL@PHI","MIL","PHI","","","",""
"20170-5463","OF","Brandon","Brandon Moss","Moss","7.736922983022836","65","2500","CWS@KAN","KAN","CWS","","","",""
"20170-38321","1B","Joey","Joey Gallo","Gallo","9.863636363636363","88","2500","TEX@TAM","TEX","TAM","","","",""
"20170-13917","OF","Juan","Juan Lagares","Lagares","4.880850933967753","47","2500","OAK@NYM","NYM","OAK","DL","Thumb","",""
"20170-13098","C","Rene","Rene Rivera","Rivera","7.013333468967014","45","2500","OAK@NYM","NYM","OAK","","","",""
"20170-38867","2B","Devon","Devon Travis","Travis","8.967999877929687","50","2500","TOR@CLE","TOR","CLE","DL","Knee","",""
"20170-5114","OF","Curtis","Curtis Granderson","Granderson","8.736666531032986","90","2500","OAK@NYM","NYM","OAK","","","",""
"20170-5122","C","Alex","Alex Avila","Avila","8.830555386013454","72","2400","DET@MIN","DET","MIN","","","",""
"20170-38955","OF","Joey","Joey Rickard","Rickard","4.993055555555555","72","2400","HOU@BAL","BAL","HOU","","","",""
"20170-13390","SS","Miguel","Miguel Rojas","Rojas","6.503703929759838","27","2400","MIA@CIN","MIA","CIN","","","",""
"20170-11344","C","Jason","Jason Castro","Castro","7.630434782608695","69","2400","DET@MIN","MIN","DET","","","",""
"20170-81015","OF","Zack","Zack Granite","Granite","6.780000305175781","10","2400","DET@MIN","MIN","DET","","","",""
"20170-71874","C","Bruce","Bruce Maxwell","Maxwell","6.510344932819235","29","2400","OAK@NYM","OAK","NYM","","","",""
"20170-21876","3B","Derek","Derek Dietrich","Dietrich","6.090000152587891","80","2400","MIA@CIN","MIA","CIN","","","",""
"20170-38299","OF","Kevin","Kevin Pillar","Pillar","8.74105288856908","95","2400","TOR@CLE","TOR","CLE","","","",""
"20170-12849","OF","Ezequiel","Ezequiel Carrera","Carrera","6.457333170572917","75","2400","TOR@CLE","TOR","CLE","","","",""
"20170-80457","OF","Adam","Adam Engel","Engel","7.115624904632568","32","2400","CWS@KAN","CWS","KAN","","","",""
"20170-5135","OF","Alex","Alex Gordon","Gordon","7.122093023255814","86","2300","CWS@KAN","KAN","CWS","","","",""
"20170-13346","2B","Ryan","Ryan Goins","Goins","5.526582355740704","79","2300","TOR@CLE","TOR","CLE","","","",""
"20170-13394","2B","Tyler","Tyler Saladino","Saladino","6.314705792595358","34","2300","CWS@KAN","CWS","KAN","","","",""
"20170-21705","SS","Marcus","Marcus Semien","Semien","9.91739156971807","23","2300","OAK@NYM","OAK","NYM","","","",""
"20170-13516","C","Stephen","Stephen Vogt","Vogt","6.634848392370976","66","2300","MIL@PHI","MIL","PHI","DL","Knee","",""
"20170-13535","3B","Ehire","Ehire Adrianza","Adrianza","6.806250095367432","32","2300","DET@MIN","MIN","DET","","","",""
"20170-72928","3B","T.J.","T.J. Rivera","Rivera","7.084285627092634","70","2300","OAK@NYM","NYM","OAK","","","",""
"20170-5381","OF","Michael","Michael Saunders","Saunders","6.688524590163935","61","2300","TOR@CLE","TOR","CLE","","","",""
"20170-13794","OF","Delino","Delino DeShields","DeShields","7.870833502875434","72","2300","TEX@TAM","TEX","TAM","","","",""
"20170-16930","OF","Norichika","Norichika Aoki","Aoki","6.047692401592548","65","2300","HOU@BAL","HOU","BAL","","","",""
"20170-71217","C","Omar","Omar Narvaez","Narvaez","5.101922842172476","52","2300","CWS@KAN","CWS","KAN","","","",""
"20170-23107","OF","Jorge","Jorge Soler","Soler","5.220689444706358","29","2300","CWS@KAN","KAN","CWS","","","",""
"20170-16981","C","Yan","Yan Gomes","Gomes","7.021538367638221","65","2300","TOR@CLE","CLE","TOR","","","",""
"20170-42645","C","Cameron","Cameron Rupp","Rupp","7.974074187102141","54","2300","MIL@PHI","PHI","MIL","","","",""
"20170-12988","C","Robinson","Robinson Chirinos","Chirinos","10.260465400163518","43","2300","TEX@TAM","TEX","TAM","","","",""
"20170-12989","OF","Brandon","Brandon Guyer","Guyer","3.9971426827566963","35","2300","TOR@CLE","CLE","TOR","","","",""
"20170-5972","SS","J.J.","J.J. Hardy","Hardy","5.895312309265137","64","2300","HOU@BAL","BAL","HOU","DL","Wrist","",""
"20170-13201","C","Jesus","Jesus Sucre","Sucre","7.048717792217548","39","2300","TEX@TAM","TAM","TEX","","","",""
"20170-52175","OF","Matt","Matt Olson","Olson","8.452940996955423","17","2300","OAK@NYM","OAK","NYM","","","",""
"20170-21549","OF","Tyler","Tyler Collins","Collins","6.909999847412109","40","2200","DET@MIN","DET","MIN","","","",""
"20170-11311","C","Drew","Drew Butera","Butera","4.171052631578948","38","2200","CWS@KAN","KAN","CWS","","","",""
"20170-38033","OF","Cody","Cody Asche","Asche","3.9473684210526314","19","2200","CWS@KAN","CWS","KAN","","","",""
"20170-39090","2B","Erik","Erik Gonzalez","Gonzalez","5.110344722353179","29","2200","TOR@CLE","CLE","TOR","","","",""
"20170-12499","SS","Darwin","Darwin Barney","Barney","4.085915578922755","71","2200","TOR@CLE","TOR","CLE","","","",""
"20170-39125","C","Tomas","Tomas Telis","Telis","2.242857115609305","7","2200","MIA@CIN","MIA","CIN","","","",""
"20170-38112","3B","Giovanny","Giovanny Urshela","Urshela","3.914285659790039","7","2200","TOR@CLE","CLE","TOR","","","",""
"20170-5475","C","Miguel","Miguel Montero","Montero","4.976922842172476","52","2200","TOR@CLE","TOR","CLE","","","",""
"20170-38293","OF","Tyler","Tyler Naquin","Naquin","3.4000000423855252","9","2200","TOR@CLE","CLE","TOR","","","",""
"20170-38300","OF","Billy","Billy Burns","Burns","0.8857142584664481","7","2200","CWS@KAN","KAN","CWS","","","",""
"20170-13731","3B","Ryan","Ryan Flaherty","Flaherty","4.561538402850811","13","2200","HOU@BAL","BAL","HOU","DL","Shoulder","",""
"20170-12767","OF","Andrew","Andrew Romine","Romine","6.1698629300888275","73","2200","DET@MIN","DET","MIN","","","",""
"20170-21165","C","Roberto","Roberto Perez","Perez","6.113157975046258","38","2200","TOR@CLE","CLE","TOR","","","",""
"20170-13013","SS","Michael","Michael Martinez","Martinez","1.5142857687813895","28","2200","TOR@CLE","CLE","TOR","","","",""
"20170-13060","SS","Adeiny","Adeiny Hechavarria","Hechavarria","5.478947288111637","38","2200","TEX@TAM","TAM","TEX","","","",""
"20170-17171","C","James","James McCann","McCann","7.9018865621314855","53","2200","DET@MIN","DET","MIN","","","",""
"20170-80802","OF","Cameron","Cameron Perkins","Perkins","3.871428716750372","21","2200","MIL@PHI","PHI","MIL","","","",""
"20170-68533","OF","Brett","Brett Phillips","Phillips","5.046153728778545","13","2200","MIL@PHI","MIL","PHI","","","",""
"20170-13238","C","Josh","Josh Phegley","Phegley","4.693478128184443","46","2200","OAK@NYM","OAK","NYM","","","",""
"20170-68538","SS","Franklin","Franklin Barreto","Barreto","9.563636086203836","11","2200","OAK@NYM","OAK","NYM","","","",""
"20170-68544","3B","Matt","Matt Chapman","Chapman","7.847368742290296","19","2200","OAK@NYM","OAK","NYM","","","",""
"20170-12237","C","Jonathan","Jonathan Lucroy","Lucroy","6.9555553860134545","72","2200","TEX@TAM","TEX","TAM","","","",""
"20170-79851","2B","Drew","Drew Robinson","Robinson","10.850000381469727","8","2200","TEX@TAM","TEX","TAM","","","",""
"20170-13304","C","Tucker","Tucker Barnhart","Barnhart","5.886956698652627","69","2200","MIA@CIN","CIN","MIA","","","",""
"20170-13343","2B","Dixon","Dixon Machado","Machado","4.007894817151521","38","2100","DET@MIN","DET","MIN","","","",""
"20170-12475","OF","Peter","Peter Bourjos","Bourjos","4.389473630670915","57","2100","TEX@TAM","TAM","TEX","","","",""
"20170-13615","C","Francisco","Francisco Pena","Pena","9.919999694824218","5","2100","HOU@BAL","BAL","HOU","","","",""
"20170-13862","OF","Daniel","Daniel Robertson","Robertson","4.853125095367432","32","2100","TOR@CLE","CLE","TOR","","","",""
"20170-13871","OF","Shane","Shane Peterson","Peterson","6.134482548154634","29","2100","TEX@TAM","TAM","TEX","","","",""
"20170-12923","C","Devin","Devin Mesoraco","Mesoraco","7.181818181818182","44","2100","MIA@CIN","CIN","MIA","","","",""
"20170-21158","C","John","John Hicks","Hicks","8.827272588556463","22","2100","DET@MIN","DET","MIN","","","",""
"20170-21161","2B","Yolmer","Yolmer Sanchez","Sanchez","7.425925925925926","81","2100","CWS@KAN","CWS","KAN","","","",""
"20170-80562","SS","Ramon","Ramon Torres","Torres","5.347368340743215","19","2100","CWS@KAN","KAN","CWS","","","",""
"20170-80565","OF","Jaycob","Jaycob Brugman","Brugman","6.385294297162225","34","2100","OAK@NYM","OAK","NYM","","","",""
"20170-38592","3B","Cheslor","Cheslor Cuthbert","Cuthbert","3.9939394864169033","33","2100","CWS@KAN","KAN","CWS","DL","Wrist","",""
"20170-14019","OF","Abraham","Abraham Almonte","Almonte","6.623809814453125","42","2100","TOR@CLE","CLE","TOR","","","",""
"20170-52164","2B","Raul","Raul Mondesi","Mondesi","5.320000203450521","15","2100","CWS@KAN","KAN","CWS","DTD","Back","",""
"20170-38872","OF","Jesse","Jesse Winker","Winker","5.600000169542101","9","2100","MIA@CIN","CIN","MIA","","","",""
"20170-79883","1B","Brock","Brock Stassi","Stassi","2.9156862146714153","51","2000","MIL@PHI","PHI","MIL","","","",""
"20170-13332","SS","Pete","Pete Kozma","Kozma","1.6717947935446715","39","2000","TEX@TAM","TEX","TAM","","","",""
"20170-5151","2B","Chris","Chris Coghlan","Coghlan","3.691666497124566","36","2000","TOR@CLE","TOR","CLE","DL","Wrist","",""
"20170-58411","OF","Ryan","Ryan Rua","Rua","5.051111178927951","45","2000","TEX@TAM","TEX","TAM","","","",""
"20170-13363","C","Ryan","Ryan Lavarnway","Lavarnway","0","1","2000","OAK@NYM","OAK","NYM","","","",""
"20170-6216","OF","Rickie","Rickie Weeks Jr.","Weeks Jr.","5.935135300095017","37","2000","TEX@TAM","TAM","TEX","DL","Shoulder","",""
"20170-21589","OF","Willy","Willy Garcia","Garcia","5.868571254185268","35","2000","CWS@KAN","CWS","KAN","","","",""
"20170-5227","C","Chris","Chris Gimenez","Gimenez","6.4023252975109015","43","2000","DET@MIN","MIN","DET","","","",""
"20170-6283","OF","Craig","Craig Gentry","Gentry","2.910416603088379","48","2000","HOU@BAL","BAL","HOU","","","",""
"20170-21666","OF","Mark","Mark Canha","Canha","5.851724032698007","29","2000","OAK@NYM","OAK","NYM","","","",""
"20170-38100","SS","Matt","Matt Reynolds","Reynolds","2.0794116749483","34","2000","OAK@NYM","NYM","OAK","","","",""
"20170-39139","2B","Gavin","Gavin Cecchini","Cecchini","6.240000152587891","5","2000","OAK@NYM","NYM","OAK","","","",""
"20170-38123","SS","Luis","Luis Sardinas","Sardinas","1.899999947383486","29","2000","HOU@BAL","BAL","HOU","","","",""
"20170-5373","OF","Ichiro","Ichiro Suzuki","Suzuki","2.389024315810785","82","2000","MIA@CIN","MIA","CIN","","","",""
"20170-13584","OF","Paulo","Paulo Orlando","Orlando","3.7714285169328963","14","2000","CWS@KAN","KAN","CWS","DL","Lower leg","",""
"20170-13586","2B","Christian","Christian Colon","Colon","2.2833333015441895","24","2000","MIA@CIN","MIA","CIN","","","",""
"20170-79127","OF","Derek","Derek Fisher","Fisher","13.61999969482422","5","2000","HOU@BAL","HOU","BAL","","","",""
"20170-21797","SS","Jose","Jose Peraza","Peraza","7.200000134143201","91","2000","MIA@CIN","CIN","MIA","","","",""
"20170-79176","SS","JT","JT Riddle","Riddle","6.45","70","2000","MIA@CIN","MIA","CIN","","","",""
"20170-53593","OF","Patrick","Patrick Kivlehan","Kivlehan","3.8597015836345614","67","2000","MIA@CIN","CIN","MIA","","","",""
"20170-5492","SS","Adam","Adam Rosales","Rosales","5.622058644014246","68","2000","OAK@NYM","OAK","NYM","","","",""
"20170-5497","SS","Paul","Paul Janish","Janish","1.3928571428571428","14","2000","HOU@BAL","BAL","HOU","","","",""
"20170-80339","C","Mike","Mike Ohlman","Ohlman","1.9","5","2000","TOR@CLE","TOR","CLE","","","",""
"20170-13785","1B","Tyler","Tyler Moore","Moore","5.111320639556309","53","2000","MIA@CIN","MIA","CIN","","","",""
"20170-53724","2B","Taylor","Taylor Featherston","Featherston","6.231249809265137","16","2000","TEX@TAM","TAM","TEX","","","",""
"20170-38411","2B","Alen","Alen Hanson","Hanson","3.5107691838191104","65","2000","CWS@KAN","CWS","KAN","","","",""
"20170-17024","C","Andrew","Andrew Susac","Susac","5.177777608235677","9","2000","MIL@PHI","MIL","PHI","","","",""
"20170-70277","C","Kevan","Kevan Smith","Smith","5.30638284886137","47","2000","CWS@KAN","CWS","KAN","","","",""
"20170-13959","C","Juan","Juan Centeno","Centeno","23.299999237060547","2","2000","HOU@BAL","HOU","BAL","","","",""
"20170-17067","C","Jett","Jett Bandy","Bandy","7.017021016871675","47","2000","MIL@PHI","MIL","PHI","","","",""
"20170-38599","OF","Lewis","Lewis Brinson","Brinson","2.357142857142857","14","2000","MIL@PHI","MIL","PHI","","","",""
"20170-17097","OF","Brandon","Brandon Nimmo","Nimmo","2.8666666666666667","15","2000","OAK@NYM","NYM","OAK","DL","Chest","",""
"20170-38602","OF","Arismendy","Arismendy Alcantara","Alcantara","2.3999998999423666","61","2000","MIA@CIN","CIN","MIA","","","",""
"20170-5841","2B","Andres","Andres Blanco","Blanco","2.409090909090909","55","2000","MIL@PHI","PHI","MIL","","","",""
"20170-52995","C","Luke","Luke Maile","Maile","3.4757574832800664","33","2000","TOR@CLE","TOR","CLE","DL","Knee","",""
"20170-14088","OF","Jake","Jake Smolinski","Smolinski","5.738383591777146","99","2000","OAK@NYM","OAK","NYM","DL","Shoulder","",""
"20170-53007","2B","Daniel","Daniel Robertson","Robertson","6.51379289298222","58","2000","TEX@TAM","TAM","TEX","DL","Neck","",""
"20170-5927","C","A.J.","A.J. Ellis","Ellis","5.063999938964844","25","2000","MIA@CIN","MIA","CIN","","","",""
"20170-68410","OF","Hyun Soo","Hyun Soo Kim","Kim","3.9018517953378185","54","2000","HOU@BAL","BAL","HOU","","","",""
"20170-11094","1B","Chris","Chris Carter","Carter","6.854838709677419","62","2000","OAK@NYM","OAK","NYM","","","",""
"20170-68470","OF","JaCoby","JaCoby Jones","Jones","4.081818320534446","22","2000","DET@MIN","DET","MIN","","","",""
"20170-68478","SS","Chad","Chad Pinder","Pinder","8.580850804105719","47","2000","OAK@NYM","OAK","NYM","DL","Hamstring","",""
"20170-68489","OF","Dwight","Dwight Smith Jr.","Smith Jr.","4.825000127156575","12","2000","TOR@CLE","TOR","CLE","","","",""
"20170-80785","1B","David","David Washington","Washington","0","3","2000","HOU@BAL","BAL","HOU","","","",""
"20170-13210","2B","Johnny","Johnny Giavotella","Giavotella","1.5","6","2000","HOU@BAL","BAL","HOU","","","",""
"20170-70572","2B","Ty","Ty Kelly","Kelly","2.852272727272727","44","2000","MIL@PHI","PHI","MIL","","","",""
"20170-70574","OF","Jared","Jared Hoying","Hoying","5.458333333333333","24","2000","TEX@TAM","TEX","TAM","","","",""
"20170-52168","3B","Colin","Colin Moran","Moran","18.700000762939453","2","2000","HOU@BAL","HOU","BAL","DTD","Head","",""
"20170-52171","C","Kevin","Kevin Plawecki","Plawecki","3.8200000762939452","10","2000","OAK@NYM","NYM","OAK","","","",""
"20170-12236","2B","Trevor","Trevor Plouffe","Plouffe","5.6866666666666665","75","2000","TEX@TAM","TAM","TEX","","","",""
"20170-13262","OF","Jurickson","Jurickson Profar","Profar","5.23181811246005","22","2000","TEX@TAM","TEX","TAM","","","",""
"20170-13283","OF","Jim","Jim Adduci","Adduci","8.756250381469727","16","2000","DET@MIN","DET","MIN","","","",""
"20170-79859","C","Stuart","Stuart Turner","Turner","2.7950000762939453","20","2000","MIA@CIN","CIN","MIA","","","",""
